label,text
0,is it new? it was new in 2003.
0,"it was new in 2003. so, it's pretty old now."
0,"so, it's pretty old now. yes, it is. but it still looks good."
0,"yes, it is. but it still looks good. do you take good care of it?"
0,"do you take good care of it? oh, yes. i wash it once a week."
0,"oh, yes. i wash it once a week. do you change the oil?"
0,do you change the oil? my mechanic changes the oil twice a year.
0,"do you have a girlfriend? no, i don't. do you?"
0,"no, i don't. do you? i don't have a girlfriend, either."
0,"i don't have a girlfriend, either. why not?"
0,why not? i don't know. maybe i'm not rich enough.
0,i don't know. maybe i'm not rich enough. girls like guys with money.
0,girls like guys with money. they sure do.
0,they sure do. they like guys with new cars.
0,they like guys with new cars. i don't have money or a new car.
0,"i don't have money or a new car. me, neither."
0,"me, neither. but girls like guys who are funny."
0,but girls like guys who are funny. maybe we should learn some good jokes.
0,where are you going? i have to walk the dog.
0,i have to walk the dog. what kind of dog do you have?
0,what kind of dog do you have? i have a little poodle.
0,i have a little poodle. poodles bark a lot.
0,poodles bark a lot. they sure do.
0,they sure do. they bark at everything.
0,they bark at everything. they never shut up.
0,they never shut up. why did you get a poodle?
0,why did you get a poodle? it's my mom's dog.
0,it's my mom's dog. so she likes poodles.
0,so she likes poodles. she says they're good watchdogs.
0,can i borrow $5? sure. why do you need it?
0,sure. why do you need it? i want to buy lunch.
0,i want to buy lunch. where's your money?
0,where's your money? it's not in my wallet.
0,it's not in my wallet. your wallet is empty?
0,your wallet is empty? i don't have even one dollar in it.
0,i don't have even one dollar in it. being broke is no fun.
0,being broke is no fun. even if it's only for a short while.
0,even if it's only for a short while. it's always good to have friends.
0,it's always good to have friends. friends will lend you money when you're broke.
0,friends will lend you money when you're broke. as long as you pay them back.
0,let's go to the beach. that's a great idea.
0,that's a great idea. we haven't been in a while.
0,we haven't been in a while. we haven't been in a month.
0,"we haven't been in a month. the last time we went, you almost drowned."
0,"the last time we went, you almost drowned. no, i didn't."
0,"no, i didn't. then why did the lifeguard dive into the water?"
0,then why did the lifeguard dive into the water? i think he wanted to cool off.
0,i think he wanted to cool off. he swam right up to you.
0,he swam right up to you. and then he turned right around.
0,and then he turned right around. maybe you're right.
0,maybe you're right. maybe we should get going.
0,are you married? no. i'm divorced.
0,no. i'm divorced. when did you get divorced?
0,when did you get divorced? i got divorced two years ago.
0,i got divorced two years ago. why did you get divorced?
0,why did you get divorced? my wife left me.
0,my wife left me. why did she leave you?
0,why did she leave you? she said she didn't love me anymore.
0,she said she didn't love me anymore. wow! that's terrible.
0,"wow! that's terrible. yes, it was."
0,"yes, it was. why didn't she love you anymore?"
0,why didn't she love you anymore? she fell in love with my best friend.
0,i'm bored. what's on tv?
0,what's on tv? nothing.
0,nothing. there must be something on tv!
0,there must be something on tv! nothing that's interesting.
0,nothing that's interesting. what about that new game show?
0,what about that new game show? which one?
0,"which one? ""deal or no deal"""
0,"""deal or no deal"" tell me you're joking."
0,tell me you're joking. i love that show.
0,i love that show. i watched it once. that was enough.
0,i watched it once. that was enough. it's on right now. let's watch it together.
0,i like living here. i agree. pasadena is a nice city.
0,i agree. pasadena is a nice city. it's not too big.
0,it's not too big. and it's not too small.
0,and it's not too small. it has great weather all year long.
0,it has great weather all year long. it has the rose parade.
0,it has the rose parade. it has beautiful houses.
0,it has beautiful houses. it has wonderful restaurants.
0,it has wonderful restaurants. it has great schools.
0,it has great schools. it's close to the mountains.
0,it's close to the mountains. the people are friendly.
0,the people are friendly. i'm not ever going to leave.
0,we need a new mattress. what's the matter with this one?
0,what's the matter with this one? it's not comfortable.
0,it's not comfortable. it seems fine to me.
0,it seems fine to me. i toss and turn all night.
0,i toss and turn all night. you should stop drinking coffee.
0,you should stop drinking coffee. look at these marks on my arms.
0,look at these marks on my arms. what are they?
0,what are they? they are bites.
0,they are bites. did the cat bite you?
0,did the cat bite you? no. the bedbugs in that mattress bit me.
0,no. the bedbugs in that mattress bit me. okay. let's get a new mattress.
0,my laptop is so slow. buy a new one.
0,buy a new one. i would if i had the money.
0,i would if i had the money. why is it so slow?
0,why is it so slow? that's a good question.
0,that's a good question. did you take it to a computer shop?
0,did you take it to a computer shop? i would if i had the money.
0,"i would if i had the money. well, i guess you have to live with it."
0,"well, i guess you have to live with it. sometimes i want to throw it out the window."
0,sometimes i want to throw it out the window. you don't want to do that.
0,you don't want to do that. why not?
0,why not? you might hit someone in the head.
0,what's for dinner? i'm not sure.
0,i'm not sure. how about a pizza?
0,how about a pizza? you had pizza for lunch.
0,you had pizza for lunch. but i love pizza.
0,but i love pizza. everybody loves pizza.
0,everybody loves pizza. so why can't i have pizza for dinner?
0,so why can't i have pizza for dinner? because you need variety.
0,"because you need variety. what's ""variety?"
0,"what's ""variety? different thingsÂ—not the same thing all the time."
0,"different thingsÂ—not the same thing all the time. you mean, like a pepperoni pizza instead of a cheese pizza?"
0,"you mean, like a pepperoni pizza instead of a cheese pizza? no, i mean a salad instead of a pizza."
0,we need to save money. why do we need to save money?
0,why do we need to save money? because we need to buy a house.
0,because we need to buy a house. but a house is so expensive.
0,but a house is so expensive. that's why we need to save money.
0,that's why we need to save money. how much do we need to save?
0,how much do we need to save? we need to save enough for a down payment.
0,we need to save enough for a down payment. how much is that?
0,"how much is that? that's about $30,000."
0,"that's about $30,000. thirty thousand dollars! that will take forever."
0,thirty thousand dollars! that will take forever. not if we save every penny.
0,not if we save every penny. okay. here's seven pennies.
0,the ocean is so big. you can't see the end of it.
0,you can't see the end of it. it goes on and on forever.
0,"it goes on and on forever. and it's deep, too."
0,"and it's deep, too. i think it's five miles deep."
0,i think it's five miles deep. are there fish at the bottom?
0,are there fish at the bottom? there are fish at the top and the bottom.
0,there are fish at the top and the bottom. are there more fish or more people?
0,are there more fish or more people? i think there are more fish.
0,i think there are more fish. i hope so. i love to eat fish.
0,i'm upset with my mom. why is that?
0,why is that? i warned her about her new boyfriend. she didn't listen to me.
0,i warned her about her new boyfriend. she didn't listen to me. what happened?
0,"what happened? i gave her $1,000 for her birthday. i told her to spend it on herself."
0,"i gave her $1,000 for her birthday. i told her to spend it on herself. that was very nice of you."
0,that was very nice of you. i found out that she gave it to her new boyfriend.
0,i found out that she gave it to her new boyfriend. why did she do that?
0,why did she do that? he said he would buy her a nice ring.
0,he said he would buy her a nice ring. what's wrong with that?
0,what's wrong with that? he went to las vegas. he lost it all gambling.
0,he went to las vegas. he lost it all gambling. i hope your mom broke up with him.
0,do animals talk to each other? of course they talk to each other.
0,of course they talk to each other. what do they talk about?
0,what do they talk about? they talk about other animals.
0,they talk about other animals. what else do they talk about?
0,what else do they talk about? they talk about food and the weather.
0,they talk about food and the weather. do they talk about us?
0,do they talk about us? of course they talk about us.
0,of course they talk about us. what do they say about us?
0,what do they say about us? they say that we are funny-looking.
0,they say that we are funny-looking. ha! we're not funny-looking; animals are funny-looking.
0,ha! we're not funny-looking; animals are funny-looking. we're funny-looking because we wear clothes.
0,"i have to clean the house. yes, it's very dirty."
0,"yes, it's very dirty. you can help me."
0,you can help me. why me?
0,why me? because you helped make it dirty.
0,because you helped make it dirty. what do you want me to do?
0,what do you want me to do? i want you to clean the bathroom.
0,"i want you to clean the bathroom. oh, that's easy."
0,"oh, that's easy. clean the sink, the tub, the counter, and the toilet."
0,"clean the sink, the tub, the counter, and the toilet. that's a lot of work."
0,that's a lot of work. tell me when you finish.
0,tell me when you finish. i don't think so. you'll just give me more work.
0,you're watching too much tv. what do you mean?
0,what do you mean? i mean you're wasting your life.
0,i mean you're wasting your life. i'm having fun.
0,i'm having fun. you're sitting there with your mouth open.
0,you're sitting there with your mouth open. who cares?
0,who cares? i care. do something.
0,i care. do something. okay. i did something.
0,okay. i did something. what did you do?
0,what did you do? i turned up the volume.
0,"i turned up the volume. that's not what i meant by ""do something."""
0,"that's not what i meant by ""do something."" will you do something? leave me alone."
0,"did you write a letter to grandma? yes, i did."
0,"yes, i did. did you tell her about school?"
0,did you tell her about school? i told her that school is fun.
0,i told her that school is fun. did you put the letter in an envelope?
0,"did you put the letter in an envelope? yes, and i sealed the envelope."
0,"yes, and i sealed the envelope. did you put a stamp on the envelope?"
0,did you put a stamp on the envelope? i couldn't find any stamps.
0,i couldn't find any stamps. they're in the kitchen drawer.
0,they're in the kitchen drawer. okay. i just put a stamp on the envelope.
0,"okay. i just put a stamp on the envelope. give me the envelope, and i'll mail it for you."
0,"give me the envelope, and i'll mail it for you. when is grandma going to learn about e-mail?"
0,why are you yawning? i'm sleepy.
0,i'm sleepy. why don't you go to bed?
0,why don't you go to bed? i want to watch this tv show.
0,i want to watch this tv show. maybe you should record it.
0,maybe you should record it. the tape recorder is broken.
0,the tape recorder is broken. then you should watch the rerun.
0,then you should watch the rerun. why? i'm watching the original.
0,why? i'm watching the original. but you'll be asleep in about one minute.
0,but you'll be asleep in about one minute. i'm just yawning because the commercials are on.
0,i'm just yawning because the commercials are on. okay. i'll tell you how the show ends.
0,okay. i'll tell you how the show ends. zzz.
0,it's sunday. so?
0,so? you know what that means.
0,you know what that means. i forgot.
0,i forgot. sunday means we go to church.
0,"sunday means we go to church. oh, yeah."
0,"oh, yeah. put on a coat and tie."
0,put on a coat and tie. why?
0,why? to show respect to god and others.
0,to show respect to god and others. i'm glad sunday is only once a week.
0,i'm glad sunday is only once a week. i hope god didn't hear that.
0,i hope god didn't hear that. he'll forgive me.
0,did you feed the cat? i'll do that in a minute.
0,i'll do that in a minute. the cat is meowing. he's hungry.
0,the cat is meowing. he's hungry. okay. i'll feed him right now.
0,okay. i'll feed him right now. you shouldn't make him wait.
0,you shouldn't make him wait. i was doing my homework.
0,i was doing my homework. the cat doesn't care about your homework.
0,the cat doesn't care about your homework. the cat doesn't care about anything.
0,the cat doesn't care about anything. that's the way cats are.
0,that's the way cats are. all they think about is themselves.
0,all they think about is themselves. maybe we should get rid of him.
0,maybe we should get rid of him. of course not! he's family.
0,i hate shaving. me too.
0,me too. i just cut myself again.
0,i just cut myself again. did you use a new blade?
0,"did you use a new blade? it doesn't matter. old blades cut, new blades cut."
0,"it doesn't matter. old blades cut, new blades cut. maybe you should use an electric shaver."
0,"maybe you should use an electric shaver. they make a lot of noise, but they don't give a close shave."
0,"they make a lot of noise, but they don't give a close shave. maybe you should stop shaving."
0,maybe you should stop shaving. and grow a beard?
0,and grow a beard? sure. why not?
0,sure. why not? because food and other stuff sticks in my beard.
0,because food and other stuff sticks in my beard. hmm. here's an idea. put cream on your face and have the cat lick it off.
0,excuse me. yes?
0,yes? are you reading this paper?
0,"are you reading this paper? oh, no. help yourself."
0,"oh, no. help yourself. i asked because the paper is sitting next to you."
0,i asked because the paper is sitting next to you. thank you. that's polite of you to ask.
0,thank you. that's polite of you to ask. some people would just pick it up.
0,"some people would just pick it up. yes, i know. some people are rude."
0,"yes, i know. some people are rude. i always try to be polite."
0,i always try to be polite. so do i.
0,so do i. the world needs more polite people like us.
0,the world needs more polite people like us. i agree 100 percent.
0,"mom, i want a puppy. let me think about it."
0,let me think about it. why do you have to think about it?
0,why do you have to think about it? because a puppy costs money.
0,"because a puppy costs money. no, it doesn't. puppies are free."
0,"no, it doesn't. puppies are free. yes, but a puppy needs shots."
0,"yes, but a puppy needs shots. shots for what?"
0,shots for what? so it won't get sick. just like you get shots.
0,so it won't get sick. just like you get shots. i hate shots.
0,i hate shots. and a puppy eats food. food costs money.
0,and a puppy eats food. food costs money. no problem. i'll give him food off my plate.
0,"no problem. i'll give him food off my plate. oh, no you don't. puppies don't eat vegetables."
0,look at all these kittens! how many are there?
0,how many are there? eight.
0,eight. they're all so cute.
0,"they're all so cute. yes, but i can't keep them."
0,"yes, but i can't keep them. what are you going to do with them?"
0,what are you going to do with them? i'm going to give them away. do you want one?
0,"i'm going to give them away. do you want one? yes, i would love one."
0,"yes, i would love one. which one do you want?"
0,which one do you want? that one. the one that's all black.
0,"that one. the one that's all black. yes, i like that one, too."
0,"yes, i like that one, too. i'll call him blacky."
0,my parents go to church every sunday. they trust in god.
0,they trust in god. they hope they will go to heaven.
0,they hope they will go to heaven. they probably will.
0,they probably will. but no one knows for sure.
0,but no one knows for sure. that's for sure.
0,that's for sure. no one knows what happens after we die.
0,"no one knows what happens after we die. if we are good, we will be happy in heaven with god."
0,"if we are good, we will be happy in heaven with god. that's what many people believe."
0,"that's what many people believe. if we are bad, we will be unhappy forever in hell."
0,"if we are bad, we will be unhappy forever in hell. i don't want to go to hell."
0,i don't want to go to hell. let's go to church with your parents on sunday.
0,my husband died. i'm sorry for you.
0,i'm sorry for you. thank you.
0,thank you. when did he die?
0,when did he die? a couple of months ago.
0,a couple of months ago. you still miss him.
0,"you still miss him. yes, but i talk to him almost every day."
0,"yes, but i talk to him almost every day. when you go to church?"
0,"when you go to church? no, when i call him on his cell phone."
0,"no, when i call him on his cell phone. what do you mean?"
0,what do you mean? i buried him with his cell phone.
0,i buried him with his cell phone. what will you do when the battery dies?
0,today is friday the thirteenth. that's a bad day.
0,that's a bad day. it's supposed to be unlucky.
0,it's supposed to be unlucky. you're supposed to stay home all day.
0,you're supposed to stay home all day. that's what i do.
0,that's what i do. my friend stayed in a hotel on friday the thirteenth.
0,my friend stayed in a hotel on friday the thirteenth. that was a mistake.
0,that was a mistake. he stayed on the thirteenth floor.
0,he stayed on the thirteenth floor. what happened?
0,what happened? someone stole his laptop.
0,someone stole his laptop. he was asking for it.
0,he was asking for it. he learned his lesson. he's home today.
0,do you really love me? of course.
0,of course. prove it.
0,prove it. how can i prove it?
0,how can i prove it? take me to dinner.
0,take me to dinner. that's it? that's all i have to do?
0,"that's it? that's all i have to do? take me to a nice restaurant, not to mcdonald's."
0,"take me to a nice restaurant, not to mcdonald's. but a nice restaurant costs money."
0,"but a nice restaurant costs money. yes, and you have to make a reservation."
0,"yes, and you have to make a reservation. that's such a hassle."
0,that's such a hassle. i knew you didn't love me.
0,"i knew you didn't love me. okay, okay! i'll make a reservation right now."
0,my parents are divorced. so are mine.
0,so are mine. why did your parents get divorced?
0,why did your parents get divorced? my father found a new girlfriend.
0,my father found a new girlfriend. that's too bad.
0,that's too bad. my mother was hurt and angry.
0,my mother was hurt and angry. she had good reason. what did she do?
0,she had good reason. what did she do? she told him to drop his girlfriend.
0,she told him to drop his girlfriend. what did your father do?
0,what did your father do? he moved out of our house.
0,he moved out of our house. i guess he really liked his new girlfriend.
0,"i guess he really liked his new girlfriend. yes, but she left him a year later."
0,my grandma's apartment smells funny. so does mine.
0,so does mine. i think it's an old people's smell.
0,i think it's an old people's smell. really?
0,"really? yes. i think when you get old, you begin to smell."
0,"yes. i think when you get old, you begin to smell. like fruit that is too ripe?"
0,"like fruit that is too ripe? yes, just like fruit that is too ripe."
0,"yes, just like fruit that is too ripe. but the smell is different."
0,"but the smell is different. yes, old people don't smell like fruit."
0,"yes, old people don't smell like fruit. no, they smell like a thrift shop."
0,"no, they smell like a thrift shop. yes, a thrift shop has that same smell."
0,"yes, a thrift shop has that same smell. yes, an old smell."
0,the price of stamps goes up and up. i think stamps used to cost a penny.
0,i think stamps used to cost a penny. that was a long time ago.
0,that was a long time ago. it was before i was born.
0,it was before i was born. now a stamp is 42 cents.
0,now a stamp is 42 cents. but in may it will be 44 cents.
0,but in may it will be 44 cents. have you ever lost a letter in the mail?
0,"have you ever lost a letter in the mail? no, i haven't."
0,"no, i haven't. neither have i."
0,"neither have i. so, they do a good job for the money."
0,"so, they do a good job for the money. yes, they do."
0,"yes, they do. maybe we shouldn't complain."
0,a button came off my shirt. what are you going to do?
0,"what are you going to do? first, i have to find the button."
0,"first, i have to find the button. where did you lose it?"
0,where did you lose it? i have no idea.
0,i have no idea. a button is hard to find. did you look in your pant cuffs?
0,a button is hard to find. did you look in your pant cuffs? that's a good idea.
0,that's a good idea. i found a button in my pant cuffs one time.
0,"i found a button in my pant cuffs one time. let me look. no, it's not there."
0,"let me look. no, it's not there. many shirts come with an extra button."
0,many shirts come with an extra button. you're right. this one does have an extra button.
0,you're right. this one does have an extra button. now all you have to do is sew it on.
0,i have to go to the bathroom. you drink too much coffee.
0,you drink too much coffee. but i love coffee.
0,"but i love coffee. well, it's your life."
0,"well, it's your life. you eat too much chocolate."
0,you eat too much chocolate. i don't think so.
0,i don't think so. have you looked in the mirror?
0,have you looked in the mirror? do you think i'm getting fat?
0,do you think i'm getting fat? i didn't say that.
0,i didn't say that. what did you say?
0,what did you say? i said i have to go to the bathroom.
0,i said i have to go to the bathroom. that's what i thought you said.
0,"did you do the laundry? yes, i did."
0,"yes, i did. what did you wash?"
0,what did you wash? i washed the sheets and towels.
0,i washed the sheets and towels. what about the pillowcases?
0,"what about the pillowcases? yes, i took them off the pillows and washed them."
0,"yes, i took them off the pillows and washed them. did you dry everything in the dryer?"
0,"did you dry everything in the dryer? yes, i dried everything in the dryer."
0,"yes, i dried everything in the dryer. then what did you do?"
0,then what did you do? i folded all the towels.
0,i folded all the towels. did you put the sheets on the beds?
0,"did you put the sheets on the beds? yes, and i put the pillowcases on the pillows."
0,do you listen to the radio? i listen day and night.
0,i listen day and night. what do you listen to?
0,what do you listen to? mostly talk radio.
0,mostly talk radio. what's that?
0,what's that? people talk about current events.
0,people talk about current events. what do they say?
0,what do they say? they say they want change.
0,they say they want change. what kind of change?
0,what kind of change? they want tax cuts.
0,they want tax cuts. why do they want tax cuts?
0,why do they want tax cuts? because tax cuts will save them money.
0,"mom, i'm hungry. look in the fridge."
0,look in the fridge. i'm looking. there's nothing to eat.
0,i'm looking. there's nothing to eat. are you sure?
0,are you sure? it's almost empty.
0,it's almost empty. i went to the market yesterday.
0,i went to the market yesterday. i don't see anything.
0,i don't see anything. i bought lots of oranges and apples.
0,i bought lots of oranges and apples. i don't want fruit. i want something tasty.
0,i don't want fruit. i want something tasty. eat the fruit. it's good for you.
0,"eat the fruit. it's good for you. next time you go to the market, let me go with you."
0,"next time you go to the market, let me go with you. no, thank you. all you want to eat are hot dogs and candy bars."
0,what is there to eat? i don't know. look in the fridge.
0,i don't know. look in the fridge. i think i'll make a sandwich.
0,i think i'll make a sandwich. what kind?
0,what kind? a ham sandwich.
0,a ham sandwich. the bread is in the cabinet.
0,the bread is in the cabinet. where's the mustard?
0,"where's the mustard? it's in the fridge, i think."
0,"it's in the fridge, i think. oh, yes, here it is. do you want a sandwich?"
0,"oh, yes, here it is. do you want a sandwich? yes, that sounds nice."
0,"yes, that sounds nice. how about some potato chips?"
0,"how about some potato chips? yes. and a pickle, if we have any."
0,"it's time for your bath, young lady. but, mom, i'm not dirty."
0,"but, mom, i'm not dirty. you need a bath every day."
0,you need a bath every day. why?
0,why? because you don't want to smell bad.
0,because you don't want to smell bad. i don't smell bad.
0,i don't smell bad. that's what you think.
0,"that's what you think. if i smelled bad, i could smell me."
0,"if i smelled bad, i could smell me. i can smell you."
0,"i can smell you. i can smell you, too."
0,"i can smell you, too. that's my perfume."
0,that's my perfume. when can i wear perfume?
0,something's wrong with my computer. exactly what?
0,exactly what? all i get is a black screen.
0,all i get is a black screen. what's the matter?
0,"what's the matter? i think i know, because this happened before."
0,"i think i know, because this happened before. what happened before?"
0,what happened before? my hard drive crashed.
0,"my hard drive crashed. oh, no. that's bad news."
0,"oh, no. that's bad news. it sure is, but i'm going to call hp first, just to make sure."
0,"it sure is, but i'm going to call hp first, just to make sure. will you lose all your files?"
0,"will you lose all your files? no, i always back up my files."
0,"no, i always back up my files. you're smart."
0,i called hp about my computer. what did they say?
0,what did they say? they said i need a new hard drive.
0,they said i need a new hard drive. that's too bad. how much is a new one?
0,"that's too bad. how much is a new one? it's not too much, only about $85."
0,"it's not too much, only about $85. plus installation?"
0,"plus installation? no, my hard drive is easy to remove and replace."
0,"no, my hard drive is easy to remove and replace. really?"
0,"really? yes, it's just a couple of screws."
0,"yes, it's just a couple of screws. that's nice."
0,that's nice. it's a lot better than paying someone $60.
0,"it's a lot better than paying someone $60. if my hard drive crashes, i'll just call you."
0,what's your email address? it's bluedog123.
0,it's bluedog123. bluedog123. are you sure that's all?
0,bluedog123. are you sure that's all? yes.
0,yes. no. that's incomplete.
0,no. that's incomplete. what do you mean?
0,what do you mean? what's your mailing address?
0,"what's your mailing address? 456 cherry drive, pasadena, ca 91170."
0,"456 cherry drive, pasadena, ca 91170. that's correct."
0,that's correct. so what's the problem?
0,"so what's the problem? bluedog123 is just the street. you have to give me the city, state, and zip code."
0,"bluedog123 is just the street. you have to give me the city, state, and zip code. oh, i get it. my email address is bluedog123@yahoo.com."
0,i'm going to take a nap. you should unplug the phone.
0,you should unplug the phone. that's a good idea.
0,that's a good idea. do you want me to wake you in an hour?
0,"do you want me to wake you in an hour? no, thanks. just let me sleep until i wake up."
0,"no, thanks. just let me sleep until i wake up. i'll start dinner at 6:00."
0,i'll start dinner at 6:00. okay. i think i'll be awake by then.
0,"okay. i think i'll be awake by then. if not, your nose will wake you up."
0,"if not, your nose will wake you up. you mean i will smell the food cooking?"
0,you mean i will smell the food cooking? you might even dream about dinner.
0,you might even dream about dinner. i don't think i'm going to dream about anything. i'm really tired.
0,i don't think i'm going to dream about anything. i'm really tired. have a nice nap.
0,"that was a nice funeral. yes, dad, it was."
0,"yes, dad, it was. the son gave a nice speech about his father."
0,"the son gave a nice speech about his father. it was long, too."
0,"it was long, too. i think it was about 45 minutes long."
0,i think it was about 45 minutes long. but it went by fast. it was interesting.
0,but it went by fast. it was interesting. i liked it.
0,"i liked it. i'll give you a speech like that, too."
0,"i'll give you a speech like that, too. do you think anyone will come to my funeral?"
0,do you think anyone will come to my funeral? of course.
0,of course. i think only the family will be there.
0,"i think only the family will be there. you have lots of friends. they will be there, too!"
0,yikes! what was that noise? i had to blow my nose.
0,i had to blow my nose. did you have to blow right next to the phone?
0,did you have to blow right next to the phone? did you hear that?
0,did you hear that? of course i heard that. i thought a plane had crashed into your house.
0,of course i heard that. i thought a plane had crashed into your house. it wasn't that loud.
0,"it wasn't that loud. i will blow my nose sometime for you, and you'll see."
0,"i will blow my nose sometime for you, and you'll see. okay. i'll take your word for it."
0,okay. i'll take your word for it. i thought you had an elephant in your house.
0,i thought you had an elephant in your house. you're funny.
0,you're funny. what did you say? i think i've gone deaf.
0,what did you say? i think i've gone deaf. i'm going into the bathroom to blow my nose. i'll be right back.
0,i have lots of friends. really? how many do you have?
0,"really? how many do you have? i don't know, maybe one hundred."
0,"i don't know, maybe one hundred. that is a lot of friends. do you have a best friend?"
0,that is a lot of friends. do you have a best friend? of course. i have lots of best friends.
0,of course. i have lots of best friends. how many best friends do you have?
0,how many best friends do you have? i think about twenty-five.
0,i think about twenty-five. hmm. i have only one best friend.
0,hmm. i have only one best friend. i feel sorry for you.
0,i feel sorry for you. i have only a few friends.
0,i have only a few friends. you must be lonely. i will share my friends with you.
0,you must be lonely. i will share my friends with you. that's very nice of you.
0,don't you ever cheat on me. why would i do that?
0,why would i do that? because men like to cheat.
0,"because men like to cheat. some men do, but not me."
0,"some men do, but not me. i'm watching you."
0,i'm watching you. i'm an open book. watch me all you want.
0,"i'm an open book. watch me all you want. if i catch you, you'll be sorry."
0,"if i catch you, you'll be sorry. you won't catch me, because i love you. i'm not a cheater."
0,"you won't catch me, because i love you. i'm not a cheater. i will poke your eyes out. "
0,i will poke your eyes out.  i don't want any other woman.
0,"i don't want any other woman. i will chop your toes off, one by one."
0,"i will chop your toes off, one by one. honey, please. you're the only woman for me, forever. i swear it."
0,i hate to go outside. me too.
0,me too. why do you hate to go outside?
0,why do you hate to go outside? i meet too many jerks.
0,i meet too many jerks. i agree.
0,i agree. this city is full of jerks.
0,this city is full of jerks. rude people are everywhere.
0,rude people are everywhere. but what can you do?
0,but what can you do? you can yell at them.
0,you can yell at them. and they will yell back at you.
0,and they will yell back at you. yelling doesn't do any good.
0,yelling doesn't do any good. no. the best thing to do is just stay home.
0,will you look at this form? are you having problems with it?
0,are you having problems with it? i don't understand some things.
0,i don't understand some things. let me help you.
0,"let me help you. what does ""mi"" mean?"
0,"what does ""mi"" mean? ""mi"" stands for middle initial."
0,"""mi"" stands for middle initial. what does ""mm/dd/yy"" mean?"
0,"what does ""mm/dd/yy"" mean? that means month/day/year. use numbers."
0,that means month/day/year. use numbers. i don't understand.
0,"i don't understand. for example, if your birth date is january 12, 1987, write 01/12/87."
0,"for example, if your birth date is january 12, 1987, write 01/12/87. oh. that's simple enough."
0,"oh. that's simple enough. always print clearly, and fill in the bubbles completely."
0,let's go to the animal shelter. what do you want to do?
0,what do you want to do? i want to get a puppy for my son.
0,i want to get a puppy for my son. that will make him so happy.
0,that will make him so happy. i'll get him one of those little dogs.
0,i'll get him one of those little dogs. one that won't grow up too big.
0,one that won't grow up too big. and eat too much.
0,and eat too much. do you know which one he would like?
0,"do you know which one he would like? oh, yes, i took him there yesterday. he showed me one that he really liked."
0,"oh, yes, i took him there yesterday. he showed me one that he really liked. i bet you had to drag him away."
0,i bet you had to drag him away. he wanted to take it home yesterday.
0,he wanted to take it home yesterday. i wonder what he'll name it.
0,what's the weather like? i don't know. i just woke up.
0,i don't know. i just woke up. why don't you look outside?
0,why don't you look outside? okay. it looks like rain.
0,okay. it looks like rain. why do you say that?
0,why do you say that? the sky is gray.
0,the sky is gray. is it raining right now?
0,is it raining right now? no.
0,no. how do you know?
0,how do you know? the street isn't wet.
0,the street isn't wet. i have to go shopping today.
0,i have to go shopping today. you'd better take an umbrella.
0,i can't believe how hot it is. it's not even noon yet.
0,it's not even noon yet. that means it will get hotter.
0,that means it will get hotter. i am dying from the heat.
0,i am dying from the heat. turn on the air conditioner.
0,turn on the air conditioner. it doesn't work.
0,it doesn't work. what happened?
0,what happened? i don't know.
0,i don't know. did you call the repairman?
0,did you call the repairman? of course.
0,of course. when is he coming?
0,when is he coming? he's busy. he said next week.
0,i'll be glad when winter comes. why is that?
0,why is that? because i love the snow.
0,"because i love the snow. yes, the snow is fun."
0,"yes, the snow is fun. last year we made a big snowman."
0,last year we made a big snowman. how big was it?
0,how big was it? it was seven feet tall.
0,it was seven feet tall. how long did it take?
0,how long did it take? it took us all day.
0,it took us all day. did you give him a nose?
0,did you give him a nose? of course. we gave him a big carrot for a nose.
0,of course. we gave him a big carrot for a nose. let me help you make one this year.
0,i'm going to the bank. what do you need to do?
0,what do you need to do? i need to withdraw some money.
0,i need to withdraw some money. how are you going to do that?
0,how are you going to do that? i'll just use the atm.
0,i'll just use the atm. what's that?
0,what's that? it's the automatic teller machine.
0,it's the automatic teller machine. it gives you money?
0,it gives you money? i just insert my debit card into the machine.
0,i just insert my debit card into the machine. and it gives you money?
0,"and it gives you money? well, it gives me money, but it's my own money."
0,"well, it gives me money, but it's my own money. oh. what good is that? i thought it gave you free money."
0,"did you put the blue bin out on the street? oh, no. i forgot."
0,"oh, no. i forgot. well, you'd better take it out front."
0,"well, you'd better take it out front. what time does the recycle truck come by?"
0,"what time does the recycle truck come by? it usually gets here at noon on tuesday, which is tomorrow."
0,"it usually gets here at noon on tuesday, which is tomorrow. i'll just take it out to the street tomorrow morning."
0,"i'll just take it out to the street tomorrow morning. oh, no, you don't."
0,"oh, no, you don't. what do you mean?"
0,what do you mean? every morning you get up late and rush off to work late.
0,every morning you get up late and rush off to work late. do you think i'll forget to do it?
0,"do you think i'll forget to do it? you'll remember to do it, but you won't have time to do it."
0,"you'll remember to do it, but you won't have time to do it. okay, i'll take it out front right now."
0,are you ready? ready for what?
0,ready for what? ready for the big switch.
0,ready for the big switch. what are you talking about?
0,what are you talking about? the nation is switching to digital tv.
0,the nation is switching to digital tv. oh. of course i'm ready.
0,oh. of course i'm ready. did you buy the converter?
0,"did you buy the converter? no, i don't need a converter because i bought a digital tv."
0,"no, i don't need a converter because i bought a digital tv. how much was that?"
0,how much was that? it was only about $120 for a 13-inch screen.
0,it was only about $120 for a 13-inch screen. does it pick up any digital channels?
0,"does it pick up any digital channels? oh, yes. i get six korean channels but nothing in english!"
